Gene	GeneID	Gene_type	DORGE-TSG_score	Drug_Name	CREEDS_ID	GEO_ID	DrugBank_ID	p-value	q-value	Fold_Change	Specificity
USP47	55031	Novel DORGE-TSG	0.775359518523052	Tretinoin	drug:3233	GSE23702	DB00755	0.0143697	0.0179662	0.123333	1.034875297526648E-4
USP47	55031	Novel DORGE-TSG	0.775359518523052	Mk-886	drug:3192	GSE3202		0.015703	0.0385574	0.153182	2.081165452653486E-4
USP47	55031	Novel DORGE-TSG	0.775359518523052	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3042	GSE29159		0.0192596	0.0453005	0.0953469	2.620545073375262E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Doxorubicin	drug:2720	GSE12972	DB00997	2.91036E-13	5.29718E-13	0.23964	2.027986209693774E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Nickel	drug:3531	GSE6907		3.244E-8	2.03537E-6	1.30198	4.428697962798937E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Vx	drug:3376	GSE33606		1.71669E-7	1.15451E-5	0.552586	2.499375156210947E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Bicalutamide	drug:3088	GSE7708	DB01128	1.71505E-6	1.48872E-5	0.0236145	1.213444970270598E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Vx	drug:3345	GSE33606		7.21809E-6	5.30446E-4	0.491045	5.347593582887701E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Trovafloxacin	drug:2623	GSE9166	DB00685	1.23406E-5	2.54222E-4	2.3328	5.733944954128441E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Argyrina	drug:3054	GSE8565		1.62557E-5	3.85213E-4	0.489132	2.547121752419766E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Cadmium	drug:3402	GSE9951		4.44363E-5	1.82098E-4	0.161044	9.932459276916965E-5
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Androstanolone	drug:3411	GSE7868		7.98178E-5	6.94736E-4	0.354305	2.047082906857728E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Cisplatin	drug:3152	GSE47856	DB00515	1.38623E-4	8.87338E-4	0.543007	2.019793981013936E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Lipopolysaccharide	drug:3484	GSE5504		2.58435E-4	0.0119483	0.350833	5.387931034482759E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Diclofenac	drug:3053	GSE54255	DB00586	6.44349E-4	0.00186037	0.523632	1.565190170605729E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Cytarabine	drug:3424	GSE6930	DB00987	6.83316E-4	0.00242617	0.246519	3.41180484476288E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Lmp-420	drug:3222	GSE20211		7.89612E-4	0.0037081	0.0513561	2.338087444470423E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Celecoxib	drug:2501	GSE54657	DB00482	9.87352E-4	0.00792896	0.138202	3.017501508750754E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Apratoxina	drug:3070	GSE2742		0.00161617	0.0116461	0.0380076	3.802281368821293E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Arachidonicacid	drug:3171	GSE3737	DB04557	0.0024932	0.00676768	1.53171	1.329080276448698E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	4-hydroxytamoxifen	drug:3240	GSE26298		0.00290112	0.0103509	0.426845	1.705611461709023E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Nickel	drug:3480	GSE6281		0.0035279	0.0153095	0.353121	2.100840336134454E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Nitricoxide	drug:3181	GSE13887	DB00435	0.00419517	0.00969234	0.523021	1.359434475258292E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Bisphenola	drug:2662	GSE17624		0.00471625	0.0119852	0.251759	1.909854851031322E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Gamma-tocotrienol	drug:3242	GSE21946		0.00624734	0.0358584	0.25612	8.143322475570033E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Estradiol	drug:3063	GSE4668	DB00783	0.00627524	0.0476832	0.63164	0.00111358574610245
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Ubiquinol	drug:3449	GSE19627		0.00679534	0.0481767	0.409067	5.665722379603399E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Aplidin	drug:2598	GSE5681		0.0115823	0.0219957	0.128596	2.188183807439825E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Curcumin	drug:3258	GSE10896		0.0120026	0.0412205	0.200643	2.867794665901921E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Estradiol	drug:3061	GSE4668	DB00783	0.0128733	0.03305	0.0297386	4.139072847682119E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Naturalalphainterferon	drug:2473	GSE5542	DB05258	0.0143125	0.0290801	0.454297	3.61794500723589E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Metformin	drug:2483	GSE33612	DB00331	0.0150367	0.0451971	0.19602	2.707092582566324E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Imatinib	drug:2527	GSE19567	DB00619	0.0247862	0.0436492	0.0633639	1.996406468356957E-4
NFYA	4800	Novel DORGE-TSG	0.655750015644244	Bexarotene	drug:2680	GSE6914	DB00307	0.0336528	0.0482256	0.163112	1.636393388970708E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Methotrexate	drug:2541	GSE23687	DB00563	3.29869E-14	2.08976E-10	1.06683	0.002398081534772182
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Doxorubicin	drug:3263	GSE6930	DB00997	2.98213E-7	5.62289E-7	0.0585176	1.692047377326565E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Mercury	drug:3533	GSE6907		6.50911E-6	7.59812E-5	0.532109	4.003202562049639E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Interferongamma-1b	drug:2476	GSE5542	DB00033	6.61525E-6	4.72848E-5	0.14727	3.139717425431711E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Hypochlorousacid	drug:3198	GSE11630		1.4622E-5	1.15735E-4	0.0187083	2.968239833778569E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Arachidonicacid	drug:3171	GSE3737	DB04557	5.14857E-5	0.00139193	1.70734	1.329080276448698E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Naturalalphainterferon	drug:2473	GSE5542	DB05258	2.1194E-4	8.64795E-4	0.223429	3.61794500723589E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Estradiol	drug:2487	GSE46924	DB00783	2.45057E-4	0.00429184	0.592977	4.770992366412214E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Imatinib	drug:2526	GSE22433	DB00619	3.21113E-4	0.00202405	0.375213	2.952465308532625E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		4.09379E-4	0.0013242	0.384034	3.549875754348598E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Estradiol	drug:2731	GSE8597	DB00783	5.09306E-4	0.00509023	0.628108	4.796163069544365E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Quercetin	drug:3182	GSE13899		5.44641E-4	0.0186927	1.29716	0.001137656427758817
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Metformin	drug:2483	GSE33612	DB00331	5.83431E-4	0.0033984	0.380033	2.707092582566324E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Diclofenac	drug:3053	GSE54255	DB00586	7.17883E-4	0.00204633	0.23058	1.565190170605729E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Bisphenola	drug:2663	GSE17624		8.82766E-4	0.00269245	0.194941	1.974333662388944E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Puromycin,ec50,1d	drug:3268	GSE6930		0.00124588	0.00309042	0.186579	4.541326067211626E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Curcumin	drug:3259	GSE10896		0.00181267	0.00761323	0.152707	1.983339944466482E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Folicacid	drug:2748	GSE17635	DB00158	0.0018951	0.0477742	0.473571	0.00273224043715847
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Estradiol	drug:3063	GSE4668	DB00783	0.00396696	0.0348302	0.50028	0.00111358574610245
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Chlorpyrifos	drug:3571	GSE5023		0.00503017	0.0147355	0.167562	2.67379679144385E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Harman	drug:3482	GSE5080		0.00518305	0.0145304	0.21948	2.619858527639508E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Calcitriol	drug:3129	GSE52819		0.0053356	0.0216818	0.225847	2.928257686676427E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Apratoxina	drug:3070	GSE2742		0.00746842	0.0258527	0.198775	3.802281368821293E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Trovafloxacin	drug:3036	GSE9166	DB00685	0.00973908	0.0458331	0.627452	9.794319294809011E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Vemurafenib	drug:2508	GSE63790	DB08881	0.0117988	0.0390261	0.0968387	3.143665513989311E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Bexarotene	drug:2680	GSE6914	DB00307	0.0141122	0.0223435	0.132947	1.636393388970708E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.0195831	0.0451088	0.149792	2.410219329959026E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Bisphenola	drug:2661	GSE17624		0.0196567	0.0404484	0.22335	2.039151712887439E-4
SMC3	9126	Novel DORGE-TSG	0.679336542115604	Puromycin,ec50,5d	drug:3270	GSE6930		0.0252559	0.0411548	0.0725433	3.644314868804665E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Doxorubicin	drug:2720	GSE12972	DB00997	2.66528E-30	1.26687E-29	0.0752702	2.027986209693774E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Dasatinib	drug:3306	GSE59357	DB01254	9.50244E-10	2.15566E-8	0.417861	1.271617497456765E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Bortezomib	drug:2686	GSE30931	DB00188	9.3761E-8	1.64415E-5	0.876555	0.001024590163934426
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Doxorubicin	drug:3263	GSE6930	DB00997	4.7703E-7	8.65399E-7	0.115093	1.692047377326565E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Diclofenac	drug:3053	GSE54255	DB00586	6.73579E-7	6.06701E-6	1.24615	1.565190170605729E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Lmp-420	drug:3222	GSE20211		2.53282E-6	3.78398E-5	0.182076	2.338087444470423E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	R1881	drug:3048	GSE22606		3.02242E-6	8.23839E-5	0.418853	3.556187766714083E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Mesalazine	drug:3195	GSE38713	DB00244	9.14149E-6	3.34534E-4	0.0208385	4.342162396873643E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Mesalazine	drug:3289	GSE38713	DB00244	1.42974E-5	0.00381053	0.454958	0.001233045622688039
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Arachidonicacid	drug:3171	GSE3737	DB04557	5.37459E-5	0.00139193	2.08584	1.329080276448698E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Imatinib	drug:2764	GSE24493	DB00619	1.0118E-4	4.3057E-4	0.0439792	1.539882968894364E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Bpde	drug:3379	GSE19510		1.01469E-4	4.36966E-4	0.324643	1.636125654450262E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Cisplatin	drug:3153	GSE47856	DB00515	1.08292E-4	6.72153E-4	0.0320333	1.843657817109145E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Calcitriol	drug:3129	GSE52819		2.26283E-4	0.00262933	0.209893	2.928257686676427E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Imatinib	drug:2526	GSE22433	DB00619	2.72528E-4	0.00178111	0.426192	2.952465308532625E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Bisphenola	drug:2663	GSE17624		3.32073E-4	0.0012085	0.815751	1.974333662388944E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Calcitriol	drug:3170	GSE5145	DB00136	3.9321E-4	0.0246545	0.387862	0.003703703703703704
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Isotretinoin	drug:2772	GSE10432	DB00982	4.30336E-4	0.00182243	0.109421	4.340277777777778E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	R1881	drug:3049	GSE22606		4.60916E-4	0.00441828	0.252937	4.257130693912303E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Gamma-tocotrienol	drug:3242	GSE21946		5.94485E-4	0.00827707	0.305811	8.143322475570033E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Cisplatin	drug:3154	GSE47856	DB00515	6.26312E-4	0.0307136	0.411475	0.002016129032258064
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Estradiol	drug:3203	GSE12446	DB00783	6.54881E-4	0.00596774	0.371481	3.292723081988805E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Quercetin	drug:3182	GSE13899		7.22344E-4	0.0205317	0.140579	0.001137656427758817
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Cycloheximide	drug:3059	GSE8597		9.53122E-4	0.00331337	0.331092	2.105706464518846E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Puromycin,ec50,1d	drug:3268	GSE6930		0.00148019	0.00359589	0.0936921	4.541326067211626E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.00180021	0.00753302	0.119167	2.410219329959026E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Resveratrol	drug:3500	GSE25412	DB02709	0.00182257	0.00746422	0.366107	2.961208172934557E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Bexarotene	drug:2680	GSE6914	DB00307	0.00199649	0.00404688	0.107967	1.636393388970708E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Doxycycline	drug:3075	GSE2624	DB00254	0.00352858	0.0386872	0.215821	0.001718213058419244
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Curcumin	drug:3259	GSE10896		0.00362512	0.0128441	0.181378	1.983339944466482E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Arachidonicacid	drug:3119	GSE3737		0.00375365	0.0417431	0.545345	0.001246882793017456
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Doxorubicin	drug:3260	GSE6930	DB00997	0.00536093	0.0334753	0.170204	8.547008547008547E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Estradiol	drug:2733	GSE26834	DB00783	0.00762749	0.0262522	0.0599379	4.046944556859571E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Pd173074	drug:2578	GSE52452		0.00813256	0.0268356	0.116553	2.809778027535825E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Nitricoxide	drug:3181	GSE13887	DB00435	0.00967627	0.0197814	0.133038	1.359434475258292E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Mln4924	drug:2647	GSE30531		0.00979394	0.0493262	0.381381	5.192107995846313E-4
PSME4	23198	Novel DORGE-TSG	0.92863489381554	Puromycin,ec50,5d	drug:3270	GSE6930		0.0208224	0.0345923	0.990338	3.644314868804665E-4
ELL	8178	CGC-TSG	0.970569363258656	Doxorubicin	drug:2720	GSE12972	DB00997	8.64056E-24	2.73739E-23	0.19232	2.027986209693774E-4
ELL	8178	CGC-TSG	0.970569363258656	Cediranib	drug:2642	GSE32569		1.08215E-11	9.84052E-11	0.205251	1.067691650651292E-4
ELL	8178	CGC-TSG	0.970569363258656	Diclofenac	drug:3053	GSE54255	DB00586	1.6995E-11	3.94822E-9	1.14174	1.565190170605729E-4
ELL	8178	CGC-TSG	0.970569363258656	Vanadiumpentoxide	drug:3558	GSE5339		2.1669E-6	2.02914E-5	0.608382	1.523925632429137E-4
ELL	8178	CGC-TSG	0.970569363258656	Sulforaphane	drug:3445	GSE28813		1.70134E-5	3.01968E-4	0.986457	2.112378538234052E-4
ELL	8178	CGC-TSG	0.970569363258656	Calcitriol	drug:3126	GSE52819		2.71262E-5	4.67166E-4	0.586533	3.549875754348598E-4
ELL	8178	CGC-TSG	0.970569363258656	Calcitriol	drug:3129	GSE52819		3.58495E-5	8.34552E-4	0.546807	2.928257686676427E-4
ELL	8178	CGC-TSG	0.970569363258656	Y15	drug:2553	GSE43452		2.25484E-4	0.00484436	0.499855	6.688963210702341E-4
ELL	8178	CGC-TSG	0.970569363258656	Cisplatin	drug:3158	GSE47856	DB00515	3.63762E-4	0.0136538	0.585597	8.857395925597874E-4
ELL	8178	CGC-TSG	0.970569363258656	Cetuximab	drug:3136	GSE61495	DB00002	4.05927E-4	0.00444567	0.427048	3.885003885003885E-4
ELL	8178	CGC-TSG	0.970569363258656	Bortezomib	drug:2686	GSE30931	DB00188	4.57677E-4	0.00891807	0.302681	0.001024590163934426
ELL	8178	CGC-TSG	0.970569363258656	Aplidin	drug:2598	GSE5681		7.67026E-4	0.00222985	1.18531	2.188183807439825E-4
ELL	8178	CGC-TSG	0.970569363258656	Cytarabine	drug:3424	GSE6930	DB00987	8.79348E-4	0.00300208	0.574038	3.41180484476288E-4
ELL	8178	CGC-TSG	0.970569363258656	Lipopolysaccharide	drug:3594	GSE3140		0.00100255	0.0278655	0.711473	0.004098360655737705
ELL	8178	CGC-TSG	0.970569363258656	Arachidonicacid	drug:3171	GSE3737	DB04557	0.00105879	0.00379877	0.60061	1.329080276448698E-4
ELL	8178	CGC-TSG	0.970569363258656	Mercury	drug:3533	GSE6907		0.00134358	0.00397668	1.8849	4.003202562049639E-4
ELL	8178	CGC-TSG	0.970569363258656	4-hydroxynonenal	drug:3080	GSE2397		0.00150116	0.00636932	0.101514	2.170138888888889E-4
ELL	8178	CGC-TSG	0.970569363258656	Bisphenola	drug:2663	GSE17624		0.00186081	0.00497659	0.143649	1.974333662388944E-4
ELL	8178	CGC-TSG	0.970569363258656	Nickel	drug:3531	GSE6907		0.00224855	0.00497175	1.66326	4.428697962798937E-4
ELL	8178	CGC-TSG	0.970569363258656	Sevoflurane	drug:2816	GSE4386	DB01236	0.00262825	0.0327025	0.192987	0.001430615164520744
ELL	8178	CGC-TSG	0.970569363258656	Bpde	drug:3379	GSE19510		0.00302653	0.00721714	0.218281	1.636125654450262E-4
ELL	8178	CGC-TSG	0.970569363258656	Adenosinetriphosphate	drug:3220	GSE30903		0.00317069	0.0128109	0.437666	2.76243093922652E-4
ELL	8178	CGC-TSG	0.970569363258656	Antimony	drug:3532	GSE6907		0.00523137	0.00669757	2.90487	2.347417840375587E-4
ELL	8178	CGC-TSG	0.970569363258656	Trovafloxacin	drug:3036	GSE9166	DB00685	0.00537695	0.0353685	0.838993	9.794319294809011E-4
ELL	8178	CGC-TSG	0.970569363258656	Lipopolysaccharide	drug:3486	GSE5504		0.0066563	0.0328263	0.256667	2.989536621823618E-4
ELL	8178	CGC-TSG	0.970569363258656	Cadmium	drug:3402	GSE9951		0.0073931	0.00957422	0.713656	9.932459276916965E-5
ELL	8178	CGC-TSG	0.970569363258656	Phorbol12-myristate13-acetate(pma)	drug:3246	GSE45417		0.00777003	0.0303601	0.342074	3.940110323089047E-4
ELL	8178	CGC-TSG	0.970569363258656	Doxorubicin	drug:3265	GSE6930	DB00997	0.00820233	0.017232	0.844757	4.460303300624443E-4
ELL	8178	CGC-TSG	0.970569363258656	Cisplatin	drug:3159	GSE47856	DB00515	0.00948229	0.0383045	0.0696833	3.832886163280951E-4
ELL	8178	CGC-TSG	0.970569363258656	Lysophosphatidicacid	drug:3225	GSE26309		0.00958855	0.0453279	0.29325	8.795074758135445E-4
ELL	8178	CGC-TSG	0.970569363258656	Mln4924	drug:2647	GSE30531		0.0099724	0.0499416	0.56194	5.192107995846313E-4
ELL	8178	CGC-TSG	0.970569363258656	Isotretinoin	drug:2772	GSE10432	DB00982	0.0101149	0.0223734	0.0682256	4.340277777777778E-4
ELL	8178	CGC-TSG	0.970569363258656	Adenosinetriphosphate	drug:3219	GSE30903		0.0105713	0.0319715	0.426671	2.424830261881668E-4
ELL	8178	CGC-TSG	0.970569363258656	Doxorubicin	drug:3180	GSE58074	DB00997	0.0118059	0.0352169	0.278321	2.877697841726619E-4
ELL	8178	CGC-TSG	0.970569363258656	Argyrina	drug:3054	GSE8565		0.0141192	0.0388584	0.211597	2.547121752419766E-4
ELL	8178	CGC-TSG	0.970569363258656	Chromium	drug:3534	GSE6907		0.025122	0.0447715	1.13085	4.73260766682442E-4
ELL	8178	CGC-TSG	0.970569363258656	Cytarabine	drug:3375	GSE6930	DB00987	0.0329711	0.046935	0.207815	3.819709702062643E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Doxorubicin	drug:2720	GSE12972	DB00997	2.3808E-16	5.02635E-16	0.495209	2.027986209693774E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Antimony	drug:3532	GSE6907		2.21899E-8	2.61167E-7	0.619277	2.347417840375587E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Lmp-420	drug:3222	GSE20211		5.32532E-8	1.86932E-6	0.163108	2.338087444470423E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Bortezomib	drug:2686	GSE30931	DB00188	7.88364E-7	8.14178E-5	0.901864	0.001024590163934426
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Interferonbeta-1b	drug:3343	GSE26104	DB00068	9.74218E-7	1.25661E-5	0.06	1.696928559307653E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Cycloheximide	drug:3059	GSE8597		1.04134E-6	1.02697E-5	0.505229	2.105706464518846E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Cyfluthrin	drug:3572	GSE5023		4.72862E-6	1.30936E-4	0.370297	2.352941176470588E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Nickel	drug:3531	GSE6907		1.41513E-5	8.3682E-5	0.48646	4.428697962798937E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Promegestone	drug:3694	GSE67561		2.71461E-5	3.98696E-4	0.365649	5.543237250554324E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Vanadiumpentoxide	drug:3558	GSE5339		2.90203E-5	1.25766E-4	0.441074	1.523925632429137E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Actinomycind	drug:3098	GSE6400		7.64917E-5	3.59414E-4	0.392994	1.133529811834051E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	4-hydroxynonenal	drug:3079	GSE2397		8.92506E-5	0.00129096	0.296821	3.29489291598023E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	4-hydroxynonenal	drug:3082	GSE2397		1.70117E-4	0.00152007	0.483279	1.68123739071957E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	drug:3682	GSE39843		1.8587E-4	0.0102708	0.461667	0.001243781094527363
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Arachidonicacid	drug:3171	GSE3737	DB04557	3.95959E-4	0.00213759	2.27808	1.329080276448698E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Lipopolysaccharide	drug:3594	GSE3140		4.76555E-4	0.018369	0.623108	0.004098360655737705
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Mercury	drug:3533	GSE6907		5.0761E-4	0.00182761	0.191536	4.003202562049639E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Androstanolone	drug:3411	GSE7868		6.0242E-4	0.00292158	0.149243	2.047082906857728E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Interferonbeta-1a	drug:3186	GSE26104	DB00060	6.12058E-4	0.00503932	0.633333	2.985965959988056E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Estradiol	drug:3203	GSE12446	DB00783	6.97385E-4	0.00624436	0.605098	3.292723081988805E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Mesalazine	drug:3289	GSE38713	DB00244	0.00115438	0.0254814	0.536603	0.001233045622688039
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Doxorubicin	drug:2533	GSE24460	DB00997	0.00146416	0.0106707	0.940241	5.307855626326964E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Calcitriol	drug:3126	GSE52819		0.00159427	0.0094967	0.26078	3.549875754348598E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Diclofenac	drug:3053	GSE54255	DB00586	0.00179057	0.00450536	0.989159	1.565190170605729E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Arachidonicacid	drug:3119	GSE3737		0.00209346	0.0313283	0.6176	0.001246882793017456
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Estradiol	drug:2487	GSE46924	DB00783	0.0023639	0.0189196	0.477539	4.770992366412214E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Cadmium	drug:3402	GSE9951		0.00280672	0.00404483	0.18944	9.932459276916965E-5
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Chlorpyrifos	drug:3571	GSE5023		0.00474429	0.014059	0.4251	2.67379679144385E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Lapatinib	drug:3252	GSE38376	DB01259	0.00619639	0.047762	0.298732	8.35421888053467E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	4-hydroxynonenal	drug:3080	GSE2397		0.00952508	0.0260497	0.257838	2.170138888888889E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Bicalutamide	drug:3088	GSE7708	DB01128	0.00963523	0.0197012	0.11772	1.213444970270598E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Nickel	drug:3480	GSE6281		0.0107267	0.0332045	0.513228	2.100840336134454E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Estradiol	drug:2733	GSE26834	DB00783	0.0158787	0.0453045	0.0428852	4.046944556859571E-4
STIP1	10963	Novel DORGE-TSG	0.808546684396121	Harman	drug:3482	GSE5080		0.0198356	0.0426802	0.223203	2.619858527639508E-4
SEC24B	10427	Novel DORGE-TSG	0.680315345436426	Diclofenac	drug:3053	GSE54255	DB00586	6.72583E-8	1.04388E-6	0.49303	1.565190170605729E-4
SEC24B	10427	Novel DORGE-TSG	0.680315345436426	Cycloheximide	drug:3059	GSE8597		9.79334E-7	9.77432E-6	0.717736	2.105706464518846E-4
SEC24B	10427	Novel DORGE-TSG	0.680315345436426	R1881	drug:3048	GSE22606		1.75494E-6	5.81067E-5	1.52763	3.556187766714083E-4
